treated_id,control_id,pseudo_retraction_year,arm,treated_position,career_band,income_group,treated_pre_pubs,control_pre_pubs,treated_pre_recent,control_pre_recent,treated_pre_early,control_pre_early,treated_pre_growth,control_pre_growth,match_distance
A5016347896,A5005620042,2021,HONEST_ERROR,middle,veteran (20y+),higher,80,78,57,55,23,23,1.0861897686695525,1.0522882169938712,0.06780310335136264
A5076561791,A5068764196,2021,UNCONFIRMED_CONCERNS,middle,senior (10-20y),higher,27,27,9,9,18,18,-0.3184537311185347,-0.3184537311185347,0.0
A5054378163,A5047746208,2021,ETHICS_VIOLATION,last,veteran (20y+),higher,106,106,42,42,64,64,-0.1251631429540061,-0.1251631429540061,0.0
A5089416434,A5100416634,2021,HONEST_ERROR,middle,senior (10-20y),higher,21,21,12,12,9,9,0.4307829160924541,0.4307829160924541,0.0
A5100652238,A5050192500,2021,AUTHOR_MISCONDUCT,middle,senior (10-20y),higher,7,7,6,6,1,1,0.8754687373538999,0.8754687373538999,0.0
A5100749688,A5047590744,2021,HONEST_ERROR,middle,veteran (20y+),higher,21,21,10,10,11,11,0.1445812288111077,0.1445812288111077,0.0
A5050787253,A5114911009,2021,AUTHOR_MISCONDUCT,middle,veteran (20y+),higher,37,37,15,15,22,22,-0.08004270767353638,-0.08004270767353638,0.0
A5101369331,A5034676086,2021,AUTHOR_MISCONDUCT,middle,veteran (20y+),higher,16,16,6,6,10,10,-0.1541506798272585,-0.1541506798272585,0.0
A5112024630,A5056112788,2021,EDITORIAL_COMPROMISE,last,senior (10-20y),lower,12,12,1,1,11,11,-1.0340737675305385,-1.0340737675305385,0.0
A5101558032,A5048756233,2021,AUTHOR_MISCONDUCT,middle,senior (10-20y),higher,37,37,10,10,27,27,-0.5813557745718283,-0.5813557745718283,0.0
A5101755441,A5009141403,2021,AUTHOR_MISCONDUCT,middle,veteran (20y+),higher,17,17,9,9,8,8,0.287682072451781,0.287682072451781,0.0
A5102959388,A5055154207,2021,UNCONFIRMED_CONCERNS,middle,early (<5y),higher,10,10,9,9,1,1,1.1631508098056809,1.1631508098056809,0.0
A5102006736,A5103107253,2021,UNCONFIRMED_CONCERNS,last,veteran (20y+),higher,10,10,5,5,5,5,0.16989903679539742,0.16989903679539742,0.0
A5050112229,A5060566650,2021,AUTHOR_MISCONDUCT,first,mid (5-10y),higher,8,8,5,5,3,3,0.42121346507630353,0.42121346507630353,0.0
A5048461893,A5080015561,2021,AUTHOR_MISCONDUCT,middle,veteran (20y+),higher,46,46,9,9,37,37,-0.9409833444645266,-0.9409833444645266,0.0
A5101672716,A5005139544,2021,AUTHOR_MISCONDUCT,middle,veteran (20y+),higher,73,73,35,35,38,38,0.18759861389479848,0.18759861389479848,0.0
A5081065929,A5060651430,2021,AUTHOR_MISCONDUCT,middle,veteran (20y+),higher,51,51,33,33,18,18,0.7801585575495751,0.7801585575495751,0.0
A5084256899,A5056530736,2021,AUTHOR_MISCONDUCT,middle,veteran (20y+),higher,12,12,5,5,7,7,-0.030771658666753687,-0.030771658666753687,0.0
A5102024521,A5021868398,2021,AUTHOR_MISCONDUCT,middle,senior (10-20y),higher,5,5,4,4,1,1,0.6241543090729937,0.6241543090729937,0.0
A5103150694,A5034223389,2021,UNCONFIRMED_CONCERNS,first,veteran (20y+),higher,27,27,17,17,10,10,0.6443570163905132,0.6443570163905132,0.0
A5011091178,A5041584664,2021,AUTHOR_MISCONDUCT,middle,mid (5-10y),higher,3,3,3,3,0,0,0.6931471805599453,0.6931471805599453,0.0
A5082470132,A5113739200,2021,AUTHOR_MISCONDUCT,middle,veteran (20y+),higher,33,33,25,25,8,8,1.1349799328389847,1.1349799328389847,0.0
A5101893949,A5065227976,2021,EDITORIAL_COMPROMISE,middle,veteran (20y+),higher,23,23,12,12,11,11,0.2876820724517808,0.2876820724517808,0.0
A5100443206,A5032141720,2021,AUTHOR_MISCONDUCT,middle,veteran (20y+),higher,80,80,51,51,29,29,0.7801585575495751,0.7801585575495751,0.0
A5103191192,A5031994718,2021,HONEST_ERROR,first,senior (10-20y),higher,18,18,10,10,8,8,0.3677247801253176,0.3677247801253176,0.0
A5112436322,A5101440867,2021,HONEST_ERROR,middle,senior (10-20y),higher,17,17,6,6,11,11,-0.22314355131420993,-0.22314355131420993,0.0
A5034874291,A5079274064,2021,AUTHOR_MISCONDUCT,middle,senior (10-20y),higher,35,35,29,29,6,6,1.4508328822574619,1.4508328822574619,0.0
A5100689923,A5076562460,2021,AUTHOR_MISCONDUCT,middle,veteran (20y+),higher,24,24,12,12,12,12,0.2231435513142097,0.2231435513142097,0.0
A5036392650,A5031370363,2021,AUTHOR_MISCONDUCT,middle,senior (10-20y),higher,54,54,31,31,23,23,0.5182057310636132,0.5182057310636132,0.0
A5040927644,A5039423576,2021,AUTHOR_MISCONDUCT,last,senior (10-20y),higher,10,10,5,5,5,5,0.16989903679539742,0.16989903679539742,0.0
A5101891724,A5076454518,2021,UNCONFIRMED_CONCERNS,last,senior (10-20y),higher,42,42,18,18,24,24,0.0,0.0,0.0
A5100628771,A5103225339,2021,EDITORIAL_COMPROMISE,middle,senior (10-20y),higher,95,95,66,66,29,29,1.0252810155825602,1.0252810155825602,0.0
A5100641393,A5077810900,2021,AUTHOR_MISCONDUCT,middle,senior (10-20y),higher,19,19,12,12,7,7,0.5978370007556204,0.5978370007556204,0.0
A5100437353,A5032382385,2021,AUTHOR_MISCONDUCT,first,veteran (20y+),higher,44,44,23,23,21,21,0.32690278560506236,0.32690278560506236,0.0
A5101613404,A5069156901,2021,AUTHOR_MISCONDUCT,first,mid (5-10y),higher,13,13,5,5,8,8,-0.11778303565638337,-0.11778303565638337,0.0
A5021085140,A5004276375,2021,AUTHOR_MISCONDUCT,middle,senior (10-20y),higher,64,64,38,38,26,26,0.6000567574939333,0.6000567574939333,0.0
A5103063610,A5100339087,2021,AUTHOR_MISCONDUCT,first,veteran (20y+),higher,32,32,19,19,13,13,0.5455111817538807,0.5455111817538807,0.0
A5074506447,A5056387542,2021,AUTHOR_MISCONDUCT,middle,senior (10-20y),higher,2,2,0,0,2,2,-0.4054651081081644,-0.4054651081081644,0.0
A5046840331,A5066169500,2021,AUTHOR_MISCONDUCT,middle,senior (10-20y),higher,57,57,30,30,27,27,0.3502024294331152,0.3502024294331152,0.0
A5101557762,A5036077629,2021,AUTHOR_MISCONDUCT,last,veteran (20y+),higher,115,114,76,75,39,39,0.8959298092252399,0.8831907834478101,0.025478051554859604
A5056254810,A5100397717,2021,AUTHOR_MISCONDUCT,middle,senior (10-20y),higher,39,39,26,26,13,13,0.8217645583820388,0.8217645583820388,0.0
A5100382080,A5006167147,2021,AUTHOR_MISCONDUCT,middle,senior (10-20y),higher,18,18,14,14,4,4,1.0414538748281612,1.0414538748281612,0.0
A5080954287,A5011072100,2021,UNCONFIRMED_CONCERNS,middle,veteran (20y+),higher,47,47,12,12,35,35,-0.6678293725756557,-0.6678293725756557,0.0
A5060020912,A5065360024,2021,AUTHOR_MISCONDUCT,first,veteran (20y+),higher,77,77,43,43,34,34,0.4787373092144902,0.4787373092144902,0.0
A5101037963,A5046030195,2021,AUTHOR_MISCONDUCT,middle,senior (10-20y),higher,17,17,6,6,11,11,-0.22314355131420993,-0.22314355131420993,0.0
A5058367956,A5082670502,2021,AUTHOR_MISCONDUCT,middle,mid (5-10y),higher,6,6,4,4,2,2,0.4418327522790392,0.4418327522790392,0.0
A5101598036,A5002898211,2021,AUTHOR_MISCONDUCT,middle,senior (10-20y),higher,3,3,3,3,0,0,0.6931471805599453,0.6931471805599453,0.0
A5100581688,A5133948590,2021,AUTHOR_MISCONDUCT,last,mid (5-10y),higher,3,3,2,2,1,1,0.28768207245178096,0.28768207245178096,0.0
A5101889823,A5054881271,2021,AUTHOR_MISCONDUCT,middle,senior (10-20y),higher,35,35,14,14,21,21,-0.09798040836020383,-0.09798040836020383,0.0
A5085409063,A5060734746,2021,AUTHOR_MISCONDUCT,middle,veteran (20y+),higher,0,0,0,0,0,0,0.0,0.0,0.0
A5037312138,A5028984678,2021,HONEST_ERROR,middle,veteran (20y+),higher,30,30,18,18,12,12,0.5596157879354227,0.5596157879354227,0.0
A5060753912,A5090633612,2021,AUTHOR_MISCONDUCT,middle,mid (5-10y),higher,43,43,39,39,4,4,1.9459101490553135,1.9459101490553135,0.0
A5102847972,A5009420093,2021,AUTHOR_MISCONDUCT,first,senior (10-20y),higher,0,0,0,0,0,0,0.0,0.0,0.0
A5102724387,A5062970687,2021,AUTHOR_MISCONDUCT,last,senior (10-20y),higher,7,7,5,5,2,2,0.5753641449035618,0.5753641449035618,0.0
A5101924223,A5065174933,2021,HONEST_ERROR,last,senior (10-20y),higher,7,7,4,4,3,3,0.2876820724517809,0.2876820724517809,0.0
A5101457887,A5000174092,2021,UNCONFIRMED_CONCERNS,last,senior (10-20y),higher,12,12,1,1,11,11,-1.0340737675305385,-1.0340737675305385,0.0
A5040147385,A5112441964,2021,AUTHOR_MISCONDUCT,first,senior (10-20y),higher,13,13,8,8,5,5,0.4883527679139321,0.4883527679139321,0.0
A5060383813,A5047156486,2021,HONEST_ERROR,middle,veteran (20y+),higher,381,399,184,197,197,202,0.2154857812472919,0.25812327021023673,0.33441749938690074
A5100612570,A5110374307,2021,AUTHOR_MISCONDUCT,middle,senior (10-20y),higher,13,13,9,9,4,4,0.6931471805599453,0.6931471805599453,0.0
A5078029003,A5073098552,2021,EDITORIAL_COMPROMISE,last,veteran (20y+),higher,58,58,42,42,16,16,1.0986122886681098,1.0986122886681098,0.0
A5003077186,A5112834478,2021,AUTHOR_MISCONDUCT,middle,veteran (20y+),higher,5,5,3,3,2,2,0.2876820724517809,0.2876820724517809,0.0
A5091735222,A5017456200,2021,EDITORIAL_COMPROMISE,last,veteran (20y+),higher,117,115,76,74,41,41,0.8504674351484827,0.8248250045351448,0.05128486122667564
A5101613517,A5111649355,2021,AUTHOR_MISCONDUCT,first,mid (5-10y),higher,15,15,9,9,6,6,0.47000362924573547,0.47000362924573547,0.0
A5011338483,A5046161204,2021,HONEST_ERROR,middle,senior (10-20y),higher,37,37,17,17,20,20,0.10536051565782634,0.10536051565782634,0.0
A5100417884,A5100698163,2021,AUTHOR_MISCONDUCT,middle,senior (10-20y),higher,76,76,44,44,32,32,0.5543107357057293,0.5543107357057293,0.0
A5085836302,A5081190610,2021,AUTHOR_MISCONDUCT,first,senior (10-20y),lower,15,15,4,4,11,11,-0.47445797959511593,-0.47445797959511593,0.0
A5034769666,A5057551661,2021,AUTHOR_MISCONDUCT,middle,early (<5y),higher,8,8,7,7,1,1,0.9808292530117264,0.9808292530117264,0.0
A5033402106,A5070184058,2021,HONEST_ERROR,first,mid (5-10y),higher,13,13,5,5,8,8,-0.11778303565638337,-0.11778303565638337,0.0
A5100358799,A5100341594,2021,AUTHOR_MISCONDUCT,last,veteran (20y+),higher,71,71,38,38,33,33,0.39033622651186395,0.39033622651186395,0.0
A5017636786,A5012391568,2021,AUTHOR_MISCONDUCT,middle,senior (10-20y),higher,3,3,1,1,2,2,-0.11778303565638348,-0.11778303565638348,0.0
A5017484387,A5054721271,2021,AUTHOR_MISCONDUCT,middle,senior (10-20y),higher,19,19,16,16,3,3,1.286210902562908,1.286210902562908,0.0
A5102026003,A5062057965,2021,AUTHOR_MISCONDUCT,middle,senior (10-20y),higher,5,5,2,2,3,3,-0.04879016416943194,-0.04879016416943194,0.0
A5100710173,A5006215551,2021,AUTHOR_MISCONDUCT,middle,veteran (20y+),higher,31,31,14,14,17,17,0.07637297878457394,0.07637297878457394,0.0
A5020726590,A5057720761,2021,AUTHOR_MISCONDUCT,middle,veteran (20y+),higher,60,60,16,16,44,44,-0.6390799592896697,-0.6390799592896697,0.0
A5100351895,A5023226098,2021,AUTHOR_MISCONDUCT,first,mid (5-10y),higher,2,2,1,1,1,1,0.06453852113757114,0.06453852113757114,0.0
A5084257557,A5062887026,2021,AUTHOR_MISCONDUCT,middle,senior (10-20y),higher,64,64,31,31,33,33,0.20312468442371756,0.20312468442371756,0.0
A5030660777,A5088594015,2021,AUTHOR_MISCONDUCT,middle,veteran (20y+),higher,292,284,165,161,127,123,0.5364487286538888,0.5433614138173879,0.062020473485119965
A5060257826,A5108261535,2021,AUTHOR_MISCONDUCT,middle,veteran (20y+),higher,11,11,8,8,3,3,0.7396671961948382,0.7396671961948382,0.0
A5036456536,A5055902770,2021,AUTHOR_MISCONDUCT,middle,senior (10-20y),higher,103,103,56,56,47,47,0.4333938836331743,0.4333938836331743,0.0
A5046303588,A5024433249,2021,AUTHOR_MISCONDUCT,middle,veteran (20y+),higher,3,3,0,0,3,3,-0.5596157879354227,-0.5596157879354227,0.0
A5112138331,A5103904292,2021,UNCLASSIFIED,last,veteran (20y+),higher,4,4,3,3,1,1,0.4700036292457355,0.4700036292457355,0.0
A5019666523,A5058289243,2021,EDITORIAL_COMPROMISE,last,senior (10-20y),higher,67,67,34,34,33,33,0.2876820724517808,0.2876820724517808,0.0
A5019236997,A5035266149,2021,UNCONFIRMED_CONCERNS,middle,veteran (20y+),higher,20,20,16,16,4,4,1.1526795099383853,1.1526795099383853,0.0
A5038365477,A5062785414,2021,AUTHOR_MISCONDUCT,middle,senior (10-20y),higher,10,10,1,1,9,9,-0.8909729238898653,-0.8909729238898653,0.0
A5100658553,A5048900896,2021,AUTHOR_MISCONDUCT,middle,veteran (20y+),higher,39,39,19,19,20,20,0.2006706954621511,0.2006706954621511,0.0
A5004032042,A5082291511,2021,HONEST_ERROR,first,mid (5-10y),higher,5,5,5,5,0,0,0.9808292530117262,0.9808292530117262,0.0
A5079372989,A5103803603,2021,UNCONFIRMED_CONCERNS,middle,senior (10-20y),higher,73,73,48,48,25,25,0.8522118751896328,0.8522118751896328,0.0
A5065334895,A5109879381,2021,AUTHOR_MISCONDUCT,last,veteran (20y+),lower,1,1,1,1,0,0,0.2876820724517809,0.2876820724517809,0.0
A5101465487,A5022066319,2021,HONEST_ERROR,middle,early (<5y),higher,4,4,3,3,1,1,0.4700036292457355,0.4700036292457355,0.0
A5110123994,A5024454957,2021,HONEST_ERROR,middle,veteran (20y+),higher,4,4,3,3,1,1,0.4700036292457355,0.4700036292457355,0.0
A5082029950,A5061155256,2021,HONEST_ERROR,last,mid (5-10y),higher,13,13,6,6,7,7,0.08701137698962969,0.08701137698962969,0.0
A5003558378,A5020503361,2021,UNCONFIRMED_CONCERNS,middle,veteran (20y+),higher,26,26,5,5,21,21,-0.851752210736584,-0.851752210736584,0.0
A5038238222,A5001690942,2021,ETHICS_VIOLATION,last,veteran (20y+),,4,4,0,0,4,4,-0.6931471805599453,-0.6931471805599453,0.0
A5026471181,A5072221499,2021,AUTHOR_MISCONDUCT,first,mid (5-10y),higher,3,3,0,0,3,3,-0.5596157879354227,-0.5596157879354227,0.0
A5008150415,A5063980182,2021,AUTHOR_MISCONDUCT,first,veteran (20y+),lower,19,19,18,18,1,1,1.7227665977411035,1.7227665977411035,0.0
A5100392507,A5034569994,2021,AUTHOR_MISCONDUCT,last,veteran (20y+),higher,202,204,114,115,88,89,0.5280674302004966,0.5257672037641896,0.021621832208431613
A5100411522,A5060945259,2021,AUTHOR_MISCONDUCT,middle,mid (5-10y),higher,14,14,9,9,5,5,0.5753641449035618,0.5753641449035618,0.0
A5102891992,A5055507874,2021,HONEST_ERROR,first,veteran (20y+),higher,85,85,57,57,28,28,0.9162907318741551,0.9162907318741551,0.0
A5091521849,A5082311126,2021,AUTHOR_MISCONDUCT,middle,senior (10-20y),higher,6,6,3,3,3,3,0.13353139262452263,0.13353139262452263,0.0
A5003966830,A5023873807,2021,AUTHOR_MISCONDUCT,middle,mid (5-10y),higher,6,6,4,4,2,2,0.4418327522790392,0.4418327522790392,0.0
A5048550507,A5063252876,2021,AUTHOR_MISCONDUCT,middle,mid (5-10y),higher,8,8,2,2,6,6,-0.4054651081081644,-0.4054651081081644,0.0
A5086253637,A5100422610,2021,AUTHOR_MISCONDUCT,middle,veteran (20y+),higher,51,51,23,23,28,28,0.08004270767353683,0.08004270767353683,0.0
A5101749812,A5101133145,2021,AUTHOR_MISCONDUCT,middle,mid (5-10y),higher,6,6,1,1,5,5,-0.5232481437645479,-0.5232481437645479,0.0
A5042431725,A5113848096,2021,UNCONFIRMED_CONCERNS,middle,veteran (20y+),higher,55,55,17,17,38,38,-0.4542552722775963,-0.4542552722775963,0.0
A5014271129,A5073354554,2021,HONEST_ERROR,middle,early (<5y),higher,4,4,3,3,1,1,0.4700036292457355,0.4700036292457355,0.0
A5045151493,A5100706214,2021,HONEST_ERROR,middle,senior (10-20y),higher,21,21,16,16,5,5,1.034896474282002,1.034896474282002,0.0
A5100619255,A5100346214,2021,AUTHOR_MISCONDUCT,last,senior (10-20y),higher,54,54,27,27,27,27,0.2548922496287904,0.2548922496287904,0.0
A5103022169,A5109477476,2021,AUTHOR_MISCONDUCT,middle,senior (10-20y),higher,7,7,5,5,2,2,0.5753641449035618,0.5753641449035618,0.0
A5080521536,A5051640312,2021,HONEST_ERROR,middle,veteran (20y+),higher,93,93,38,38,55,55,-0.07628330474963096,-0.07628330474963096,0.0
A5100729663,A5031056947,2021,AUTHOR_MISCONDUCT,middle,veteran (20y+),higher,43,43,15,15,28,28,-0.2876820724517808,-0.2876820724517808,0.0
A5083733054,A5100885173,2021,AUTHOR_MISCONDUCT,first,senior (10-20y),higher,2,2,1,1,1,1,0.06453852113757114,0.06453852113757114,0.0
A5102463942,A5049781283,2021,AUTHOR_MISCONDUCT,first,veteran (20y+),higher,6,6,1,1,5,5,-0.5232481437645479,-0.5232481437645479,0.0
A5008114046,A5035034928,2021,AUTHOR_MISCONDUCT,middle,mid (5-10y),higher,6,6,6,6,0,0,1.0986122886681096,1.0986122886681096,0.0
A5004116649,A5016257520,2021,AUTHOR_MISCONDUCT,first,veteran (20y+),higher,43,43,24,24,19,19,0.44802472252696046,0.44802472252696046,0.0
A5101585819,A5031232047,2021,HONEST_ERROR,middle,senior (10-20y),higher,13,13,8,8,5,5,0.4883527679139321,0.4883527679139321,0.0
A5112180801,A5112557888,2021,HONEST_ERROR,last,senior (10-20y),lower,2,2,2,2,0,0,0.5108256237659907,0.5108256237659907,0.0
A5104163838,A5047210509,2021,AUTHOR_MISCONDUCT,middle,veteran (20y+),higher,14,14,4,4,10,10,-0.4054651081081645,-0.4054651081081645,0.0
A5112813779,A5113742320,2021,AUTHOR_MISCONDUCT,first,mid (5-10y),higher,13,13,8,8,5,5,0.4883527679139321,0.4883527679139321,0.0
A5048312338,A5081023824,2021,AUTHOR_MISCONDUCT,middle,senior (10-20y),higher,6,6,4,4,2,2,0.4418327522790392,0.4418327522790392,0.0
A5101505732,A5100320981,2021,AUTHOR_MISCONDUCT,first,veteran (20y+),higher,10,10,4,4,6,6,-0.06899287148695155,-0.06899287148695155,0.0
A5100761381,A5029129147,2021,ETHICS_VIOLATION,first,veteran (20y+),higher,14,14,8,8,6,6,0.3829922522561058,0.3829922522561058,0.0
A5004494418,A5069183606,2021,EDITORIAL_COMPROMISE,middle,veteran (20y+),higher,68,67,34,34,34,33,0.2610138253696195,0.2876820724517808,0.05333649416432262
A5045346726,A5108039384,2021,AUTHOR_MISCONDUCT,middle,veteran (20y+),higher,1041,1011,410,425,631,586,-0.14249533347987775,-0.033317268866187355,0.2183561292273808
A5043340868,A5019087280,2021,AUTHOR_MISCONDUCT,first,early (<5y),higher,5,5,3,3,2,2,0.2876820724517809,0.2876820724517809,0.0
A5055927783,A5112708676,2021,HONEST_ERROR,middle,veteran (20y+),higher,15,15,5,5,10,10,-0.27193371548364187,-0.27193371548364187,0.0
A5100435353,A5067346298,2021,HONEST_ERROR,middle,veteran (20y+),higher,187,186,93,92,94,94,0.26706278524904503,0.2565914853817497,0.020942599734590672
A5113743045,A5012044714,2021,HONEST_ERROR,first,mid (5-10y),higher,16,16,6,6,10,10,-0.1541506798272585,-0.1541506798272585,0.0
A5078222721,A5007679161,2021,EDITORIAL_COMPROMISE,middle,veteran (20y+),higher,275,281,139,143,136,138,0.30186670744373734,0.31546163655885673,0.055559128214151876
A5062494579,A5044930916,2021,AUTHOR_MISCONDUCT,first,senior (10-20y),higher,27,27,13,13,14,14,0.16989903679539742,0.16989903679539742,0.0
A5003646610,A5063451940,2021,AUTHOR_MISCONDUCT,middle,senior (10-20y),higher,47,47,21,21,26,26,0.06453852113757108,0.06453852113757108,0.0
A5026376739,A5007438121,2021,AUTHOR_MISCONDUCT,middle,veteran (20y+),higher,131,131,66,66,65,65,0.2876820724517808,0.2876820724517808,0.0
A5109977511,A5110071731,2021,AUTHOR_MISCONDUCT,middle,veteran (20y+),higher,5,5,1,1,4,4,-0.4054651081081644,-0.4054651081081644,0.0
A5014767654,A5067186033,2021,AUTHOR_MISCONDUCT,first,senior (10-20y),higher,13,13,4,4,9,9,-0.3313571359544426,-0.3313571359544426,0.0
A5018002632,A5007943195,2021,AUTHOR_MISCONDUCT,middle,senior (10-20y),higher,16,16,8,8,8,8,0.20067069546215133,0.20067069546215133,0.0
A5109363559,A5039233536,2021,AUTHOR_MISCONDUCT,first,veteran (20y+),higher,5,5,5,5,0,0,0.9808292530117262,0.9808292530117262,0.0
A5084804595,A5072845111,2021,AUTHOR_MISCONDUCT,last,veteran (20y+),higher,48,48,25,25,23,23,0.3240497166226559,0.3240497166226559,0.0
A5109303611,A5041489477,2021,UNCONFIRMED_CONCERNS,first,veteran (20y+),higher,5,5,3,3,2,2,0.2876820724517809,0.2876820724517809,0.0
A5002230338,A5101489349,2021,UNCONFIRMED_CONCERNS,middle,senior (10-20y),higher,2,2,1,1,1,1,0.06453852113757114,0.06453852113757114,0.0
A5049680501,A5014039274,2021,AUTHOR_MISCONDUCT,middle,senior (10-20y),higher,39,39,16,16,23,23,-0.06371581438610763,-0.06371581438610763,0.0
A5101474895,A5105538036,2021,HONEST_ERROR,first,early (<5y),higher,8,8,8,8,0,0,1.2992829841302609,1.2992829841302609,0.0
A5087382410,A5079475850,2021,AUTHOR_MISCONDUCT,middle,veteran (20y+),higher,18,18,13,13,5,5,0.8630462173553428,0.8630462173553428,0.0
A5052510923,A5112396894,2021,AUTHOR_MISCONDUCT,middle,veteran (20y+),higher,60,60,24,24,36,36,-0.10536051565782634,-0.10536051565782634,0.0
A5056428555,A5068696153,2021,AUTHOR_MISCONDUCT,middle,veteran (20y+),higher,4,4,2,2,2,2,0.10536051565782634,0.10536051565782634,0.0
A5118983736,A5010200107,2021,HONEST_ERROR,middle,veteran (20y+),higher,295,297,153,154,142,143,0.35393145799298154,0.3534952910213529,0.013651930140799351
A5066354524,A5120644969,2021,AUTHOR_MISCONDUCT,middle,senior (10-20y),higher,29,29,18,18,11,11,0.6241543090729937,0.6241543090729937,0.0
A5051371483,A5030645104,2021,EDITORIAL_COMPROMISE,middle,veteran (20y+),higher,10,10,4,4,6,6,-0.06899287148695155,-0.06899287148695155,0.0
A5027825758,A5028252018,2021,AUTHOR_MISCONDUCT,last,senior (10-20y),higher,133,133,43,43,90,90,-0.4269713133291275,-0.4269713133291275,0.0
A5027069344,A5030472268,2021,EDITORIAL_COMPROMISE,first,early (<5y),higher,5,5,4,4,1,1,0.6241543090729937,0.6241543090729937,0.0
A5079774361,A5043856295,2021,AUTHOR_MISCONDUCT,middle,mid (5-10y),higher,8,8,0,0,8,8,-1.0986122886681096,-1.0986122886681096,0.0
A5100346732,A5009390312,2021,AUTHOR_MISCONDUCT,middle,veteran (20y+),higher,28,28,15,15,13,13,0.3448404862917296,0.3448404862917296,0.0
A5082956031,A5070767636,2021,AUTHOR_MISCONDUCT,middle,veteran (20y+),lower,59,60,38,39,21,21,0.7823783142878877,0.8064758658669486,0.04819510315812181
A5101917925,A5069169948,2021,AUTHOR_MISCONDUCT,middle,mid (5-10y),higher,31,31,18,18,13,13,0.49899116611898786,0.49899116611898786,0.0
A5025337957,A5030110992,2021,AUTHOR_MISCONDUCT,first,veteran (20y+),higher,136,135,45,45,91,90,-0.3949938082408688,-0.3844116989103319,0.021164218661073875
A5017034131,A5101311304,2021,HONEST_ERROR,middle,mid (5-10y),higher,1,1,0,0,1,1,-0.22314355131420976,-0.22314355131420976,0.0
A5038630096,A5102942576,2021,AUTHOR_MISCONDUCT,middle,veteran (20y+),higher,15,15,12,12,3,3,1.0498221244986776,1.0498221244986776,0.0
A5090354306,A5027897733,2021,UNCONFIRMED_CONCERNS,middle,veteran (20y+),higher,34,34,20,20,14,14,0.532804530484766,0.532804530484766,0.0
A5072127164,A5080003499,2021,AUTHOR_MISCONDUCT,last,senior (10-20y),higher,53,53,21,21,32,32,-0.11778303565638382,-0.11778303565638382,0.0
A5085906127,A5084961265,2021,AUTHOR_MISCONDUCT,first,mid (5-10y),higher,27,27,14,14,13,13,0.287682072451781,0.287682072451781,0.0
